x1,x2,y,y_noisy
0.5267489711934156,0.11328125,0,0
0.8600823045267488,0.61328125,0,0
0.3045267489711934,0.36328125,28.192049197964096,28.192049197964096
0.6378600823045267,0.86328125,0,0
0.97119341563786,0.23828125,0,0
0.020576131687242795,0.73828125,0,0
0.35390946502057613,0.48828125,67.42079996306735,67.42079996306735
0.6872427983539093,0.98828125,0,0
0.1316872427983539,0.01171875,2.0483405222624014,2.0483405222624014
0.46502057613168724,0.51171875,0,0
0.7983539094650205,0.26171875,0,0
0.242798353909465,0.76171875,0,0
0.5761316872427984,0.13671875,0,0
0.9094650205761317,0.63671875,0,0
0.05761316872427983,0.38671875,9.222623980124714,9.222623980124714
0.39094650205761317,0.88671875,0,0
0.7242798353909465,0.07421875,0,0
0.16872427983539093,0.57421875,0,0
0.5020576131687242,0.32421875,0,0
0.8353909465020575,0.82421875,0,0
0.27983539094650206,0.19921875,10.97116760411894,10.97116760411894
0.6131687242798354,0.69921875,0,0
0.9465020576131686,0.44921875,0,0
0.09465020576131687,0.94921875,0,0
0.4279835390946502,0.04296875,10.535615243181512,10.535615243181512
0.7613168724279835,0.54296875,0,0
0.20576131687242796,0.29296875,12.105384266881536,12.105384266881536
0.5390946502057612,0.79296875,0,0
0.8724279835390945,0.16796875,0,0
0.3168724279835391,0.66796875,0,0
0.6502057613168724,0.41796875,0,0
0.9835390946502056,0.91796875,0,0
0.03292181069958847,0.10546875,1.9976126718447889,1.9976126718447889
0.3662551440329218,0.60546875,0,0
0.6995884773662551,0.35546875,0,0
0.14403292181069957,0.85546875,0,0
0.4773662551440329,0.23046875,34.43849659458719,34.43849659458719
0.8106995884773661,0.73046875,0,0
0.2551440329218107,0.48046875,39.56970952607393,39.56970952607393
0.588477366255144,0.98046875,0,0
0.9218106995884773,0.02734375,0,0
0.06995884773662552,0.52734375,0,0
0.40329218106995884,0.27734375,30.059527190728883,30.059527190728883
0.7366255144032922,0.77734375,0,0
0.1810699588477366,0.15234375,5.296618214878707,5.296618214878707
0.51440329218107,0.65234375,0,0
0.8477366255144031,0.40234375,0,0
0.29218106995884774,0.90234375,0,0
0.625514403292181,0.08984375,0,0
0.9588477366255143,0.58984375,0,0
0.10699588477366255,0.33984375,9.338990602549424,9.338990602549424
0.4403292181069959,0.83984375,0,0
0.7736625514403291,0.21484375,0,0
0.21810699588477364,0.71484375,0,0
0.5514403292181069,0.46484375,0,0
0.8847736625514402,0.96484375,0,0
0.3292181069958848,0.05859375,6.952207847164536,6.952207847164536
0.6625514403292181,0.55859375,0,0
0.9958847736625513,0.30859375,0,0
0.0013717421124828531,0.80859375,0,0
0.3347050754458162,0.18359375,13.34970286411746,13.34970286411746
0.6680384087791494,0.68359375,0,0
0.11248285322359396,0.43359375,15.338760887592022,15.338760887592022
0.4458161865569273,0.93359375,0,0
0.7791495198902605,0.12109375,0,0
0.22359396433470508,0.62109375,0,0
0.5569272976680384,0.37109375,0,0
0.8902606310013716,0.87109375,0,0
0.03840877914951989,0.24609375,4.147528628902463,4.147528628902463
0.3717421124828532,0.74609375,0,0
0.7050754458161865,0.49609375,0,0
0.149519890260631,0.99609375,0,0
0.4828532235939643,0.001953125,11.291291252520669,11.291291252520669
0.8161865569272975,0.501953125,0,0
0.2606310013717421,0.251953125,12.973653301310666,12.973653301310666
0.5939643347050754,0.751953125,0,0
0.9272976680384086,0.126953125,0,0
0.07544581618655692,0.626953125,0,0
0.40877914951989025,0.376953125,50.838877784369366,50.838877784369366
0.7421124828532235,0.876953125,0,0
0.18655692729766804,0.064453125,3.5080146879509884,3.5080146879509884
0.5198902606310013,0.564453125,0,0
0.8532235939643346,0.314453125,0,0
0.29766803840877915,0.814453125,0,0
0.6310013717421125,0.189453125,0,0
0.9643347050754457,0.689453125,0,0
0.013717421124828532,0.439453125,9.639340858631918,9.639340858631918
0.34705075445816186,0.939453125,0,0
0.6803840877914951,0.033203125,0,0
0.12482853223593963,0.533203125,0,0
0.45816186556927296,0.283203125,40.724299469165125,40.724299469165125
0.7914951989026062,0.783203125,0,0
0.23593964334705075,0.158203125,7.175797043909693,7.175797043909693
0.5692729766803841,0.658203125,0,0
0.9026063100137174,0.408203125,0,0
0.050754458161865565,0.908203125,0,0
0.3840877914951989,0.095703125,11.011658580387166,11.011658580387166
0.7174211248285323,0.595703125,0,0
0.16186556927297668,0.345703125,12.652356360257164,12.652356360257164
0.49519890260631,0.845703125,0,0
0.8285322359396432,0.220703125,0,0
0.2729766803840878,0.720703125,0,0
0.6063100137174211,0.470703125,0,0
0.9396433470507544,0.970703125,0,0
0.0877914951989026,0.017578125,1.6935858756990898,1.6935858756990898
0.42112482853223593,0.517578125,0,0
0.7544581618655692,0.267578125,0,0
0.19890260631001372,0.767578125,0,0
0.5322359396433469,0.142578125,0,0
0.8655692729766802,0.642578125,0,0
0.3100137174211248,0.392578125,33.547394899626205,33.547394899626205
0.6433470507544581,0.892578125,0,0
0.9766803840877913,0.080078125,0,0
0.026063100137174208,0.580078125,0,0
0.35939643347050754,0.330078125,31.417742853355687,31.417742853355687
0.6927297668038408,0.830078125,0,0
0.13717421124828533,0.205078125,5.5359416670659884,5.5359416670659884
0.47050754458161864,0.705078125,0,0
0.8038408779149518,0.455078125,0,0
0.24828532235939643,0.955078125,0,0
0.5816186556927297,0.048828125,0,0
0.914951989026063,0.548828125,0,0
0.06310013717421124,0.298828125,6.108256074195333,6.108256074195333
0.39643347050754457,0.798828125,0,0
0.7297668038408779,0.173828125,0,0
0.17421124828532236,0.673828125,0,0
0.5075445816186557,0.423828125,0,0
0.8408779149519888,0.923828125,0,0
0.28532235939643347,0.111328125,7.266337790990403,7.266337790990403
0.6186556927297667,0.611328125,0,0
0.9519890260631,0.361328125,0,0
0.10013717421124828,0.861328125,0,0
0.4334705075445816,0.236328125,28.474050471102508,28.474050471102508
0.7668038408779149,0.736328125,0,0
0.2112482853223594,0.486328125,32.71658224329639,32.71658224329639
0.5445816186556927,0.986328125,0,0
0.8779149519890259,0.009765625,0,0
0.3223593964334705,0.509765625,0,0
0.6556927297668038,0.259765625,0,0
0.9890260631001371,0.759765625,0,0
0.0054869684499314125,0.134765625,2.0162976179199164,2.0162976179199164
0.3388203017832647,0.634765625,0,0
0.672153635116598,0.384765625,0,0
0.11659807956104251,0.884765625,0,0
0.4499314128943758,0.072265625,13.612455095333306,13.612455095333306
0.783264746227709,0.572265625,0,0
0.22770919067215364,0.322265625,15.640662262351023,15.640662262351023
0.5610425240054869,0.822265625,0,0
0.8943758573388202,0.197265625,0,0
0.04252400548696845,0.697265625,0,0
0.37585733882030176,0.447265625,61.289884873209246,61.289884873209246
0.7091906721536351,0.947265625,0,0
0.15363511659807957,0.041015625,2.6465415389285347,2.6465415389285347
0.48696844993141286,0.541015625,0,0
0.820301783264746,0.291015625,0,0
0.26474622770919065,0.791015625,0,0
0.5980795610425239,0.166015625,0,0
0.9314128943758572,0.666015625,0,0
0.07956104252400548,0.416015625,11.916015523805415,11.916015523805415
0.4128943758573388,0.916015625,0,0
0.746227709190672,0.103515625,0,0
0.1906721536351166,0.603515625,0,0
0.5240054869684498,0.353515625,0,0
0.8573388203017831,0.853515625,0,0
0.3017832647462277,0.228515625,14.175206943998646,14.175206943998646
0.635116598079561,0.728515625,0,0
0.9684499314128943,0.478515625,0,0
0.017832647462277088,0.978515625,0,0
0.3511659807956104,0.025390625,6.571768858958293,6.571768858958293
0.6844993141289436,0.525390625,0,0
0.12894375857338822,0.275390625,7.550938935654635,7.550938935654635
0.4622770919067215,0.775390625,0,0
0.7956104252400548,0.150390625,0,0
0.24005486968449932,0.650390625,0,0
0.5733882030178327,0.400390625,0,0
0.9067215363511659,0.900390625,0,0
0.05486968449931413,0.087890625,2.0417382890462643,2.0417382890462643
0.38820301783264743,0.587890625,0,0
0.7215363511659808,0.337890625,0,0
0.16598079561042525,0.837890625,0,0
0.49931412894375854,0.212890625,35.199214595201255,35.199214595201255
0.8326474622770917,0.712890625,0,0
0.27709190672153633,0.462890625,40.44377179046108,40.44377179046108
0.6104252400548696,0.962890625,0,0
0.9437585733882029,0.056640625,0,0
0.09190672153635115,0.556640625,0,0
0.42524005486968447,0.306640625,38.838165083483396,38.838165083483396
0.7585733882030178,0.806640625,0,0
0.2030178326474623,0.181640625,6.84345203796455,6.84345203796455
0.5363511659807955,0.681640625,0,0
0.8696844993141287,0.431640625,0,0
0.31412894375857336,0.931640625,0,0
0.6474622770919066,0.119140625,0,0
0.9807956104252399,0.619140625,0,0
0.030178326474622767,0.369140625,7.363937362099207,7.363937362099207
0.3635116598079561,0.869140625,0,0
0.6968449931412893,0.244140625,0,0
0.1412894375857339,0.744140625,0,0
0.4746227709190672,0.494140625,126.95300512546581,126.95300512546581
0.8079561042524004,0.994140625,0,0
0.252400548696845,0.005859375,3.6375108615425247,3.6375108615425247
0.5857338820301783,0.505859375,0,0
0.9190672153635115,0.255859375,0,0
0.0672153635116598,0.755859375,0,0
0.4005486968449931,0.130859375,14.254039770786399,14.254039770786399
0.7338820301783264,0.630859375,0,0
0.17832647462277093,0.380859375,16.377840761834346,16.377840761834346
0.5116598079561042,0.880859375,0,0
0.8449931412894374,0.068359375,0,0
0.289437585733882,0.568359375,0,0
0.6227709190672153,0.318359375,0,0
0.9561042524005485,0.818359375,0,0
0.10425240054869683,0.193359375,4.428490928120685,4.428490928120685
0.43758573388203015,0.693359375,0,0
0.7709190672153634,0.443359375,0,0
0.21536351165980797,0.943359375,0,0
0.5486968449931412,0.037109375,0,0
0.8820301783264745,0.537109375,0,0
0.32647462277091904,0.287109375,21.497141844995777,21.497141844995777
0.6598079561042524,0.787109375,0,0
0.9931412894375856,0.162109375,0,0
0.009602194787379972,0.662109375,0,0
0.3429355281207133,0.412109375,43.60729773551463,43.60729773551463
0.6762688614540465,0.912109375,0,0
0.12071330589849108,0.099609375,3.0090168710425393,3.0090168710425393
0.4540466392318244,0.599609375,0,0
0.7873799725651576,0.349609375,0,0
0.23182441700960219,0.849609375,0,0
0.5651577503429355,0.224609375,0,0
0.8984910836762687,0.724609375,0,0
0.046639231824417,0.474609375,13.548055535622373,13.548055535622373
0.37997256515775035,0.974609375,0,0
0.7133058984910836,0.021484375,0,0
0.15775034293552812,0.521484375,0,0
0.49108367626886146,0.271484375,45.27885997485949,45.27885997485949
0.8244170096021946,0.771484375,0,0
0.26886145404663925,0.146484375,7.978330230215708,7.978330230215708
0.6021947873799725,0.646484375,0,0
0.9355281207133057,0.396484375,0,0
0.08367626886145405,0.896484375,0,0
0.4170096021947874,0.083984375,12.243190268498733,12.243190268498733
0.7503429355281206,0.583984375,0,0
0.19478737997256515,0.333984375,14.067381869192685,14.067381869192685
0.5281207133058984,0.833984375,0,0
0.8614540466392316,0.208984375,0,0
0.3058984910836763,0.708984375,0,0
0.6392318244170095,0.458984375,0,0
0.9725651577503428,0.958984375,0,0
0.021947873799725647,0.052734375,1.4526816236093,1.4526816236093
0.355281207133059,0.552734375,0,0
0.6886145404663921,0.302734375,0,0
0.13305898491083676,0.802734375,0,0
0.4663923182441701,0.177734375,25.043979672739777,25.043979672739777
0.7997256515775033,0.677734375,0,0
0.24417009602194786,0.427734375,28.775443152851466,28.775443152851466
0.5775034293552812,0.927734375,0,0
0.9108367626886145,0.115234375,0,0
0.05898491083676268,0.615234375,0,0
0.39231824417009603,0.365234375,44.1575135918139,44.1575135918139
0.7256515775034293,0.865234375,0,0
0.1700960219478738,0.240234375,7.780744165739629,7.780744165739629
0.503429355281207,0.740234375,0,0
0.8367626886145403,0.490234375,0,0
0.2812071330589849,0.990234375,0,0
0.6145404663923182,0.013671875,0,0
0.9478737997256514,0.513671875,0,0
0.09602194787379972,0.263671875,6.040393231430562,6.040393231430562
0.42935528120713307,0.763671875,0,0
0.7626886145404663,0.138671875,0,0
0.20713305898491083,0.638671875,0,0
0.540466392318244,0.388671875,0,0
0.8737997256515773,0.888671875,0,0
0.31824417009602196,0.076171875,7.185608638021705,7.185608638021705
0.6515775034293552,0.576171875,0,0
0.9849108367626884,0.326171875,0,0
0.034293552812071325,0.826171875,0,0
0.3676268861454047,0.201171875,17.18425926384718,17.18425926384718
0.7009602194787379,0.701171875,0,0
0.14540466392318244,0.451171875,19.744652488635413,19.744652488635413
0.4787379972565158,0.951171875,0,0
0.8120713305898489,0.044921875,0,0
0.25651577503429357,0.544921875,0,0
0.5898491083676268,0.294921875,0,0
0.9231824417009601,0.794921875,0,0
0.07133058984910837,0.169921875,3.3409738095724064,3.3409738095724064
0.4046639231824417,0.669921875,0,0
0.737997256515775,0.419921875,0,0
0.18244170096021947,0.919921875,0,0
0.5157750342935528,0.107421875,0,0
0.8491083676268859,0.607421875,0,0
0.2935528120713306,0.357421875,25.91633423481917,25.91633423481917
0.6268861454046638,0.857421875,0,0
0.9602194787379971,0.232421875,0,0
0.1083676268861454,0.732421875,0,0
0.44170096021947874,0.482421875,101.55638648442485,101.55638648442485
0.775034293552812,0.982421875,0,0
0.2194787379972565,0.029296875,3.469040577125701,3.469040577125701
0.5528120713305897,0.529296875,0,0
0.886145404663923,0.279296875,0,0
0.33058984910836764,0.779296875,0,0
0.6639231824417009,0.154296875,0,0
0.9972565157750342,0.654296875,0,0
0.0027434842249657062,0.404296875,7.65379647612052,7.65379647612052
0.33607681755829905,0.904296875,0,0
0.6694101508916324,0.091796875,0,0
0.11385459533607681,0.591796875,0,0
0.44718792866941015,0.341796875,51.672411807684355,51.672411807684355
0.7805212620027434,0.841796875,0,0
0.2249657064471879,0.216796875,9.104901612414821,9.104901612414821
0.5582990397805213,0.716796875,0,0
0.8916323731138546,0.466796875,0,0
0.03978052126200274,0.966796875,0,0
0.3731138545953361,0.060546875,8.743439502228718,8.743439502228718
0.7064471879286695,0.560546875,0,0
0.15089163237311384,0.310546875,10.046180744613832,10.046180744613832
0.4842249657064472,0.810546875,0,0
0.8175582990397804,0.185546875,0,0
0.262002743484225,0.685546875,0,0
0.5953360768175583,0.435546875,0,0
0.9286694101508915,0.935546875,0,0
0.07681755829903977,0.123046875,2.716439910287672,2.716439910287672
0.4101508916323731,0.623046875,0,0
0.7434842249657064,0.373046875,0,0
0.18792866941015088,0.873046875,0,0
0.5212620027434842,0.248046875,0,0
0.8545953360768175,0.748046875,0,0
0.299039780521262,0.498046875,53.80859848864095,53.80859848864095
0.6323731138545954,0.998046875,0,0
0.9657064471879286,0.0009765625,0,0
0.015089163237311385,0.5009765625,0,0
0.3484224965706447,0.2509765625,20.02527639494344,20.02527639494344
0.681755829903978,0.7509765625,0,0
0.1262002743484225,0.1259765625,3.5285399879526893,3.5285399879526893
0.45953360768175583,0.6259765625,0,0
0.7928669410150891,0.3759765625,0,0
0.2373113854595336,0.8759765625,0,0
0.570644718792867,0.0634765625,0,0
0.9039780521262003,0.5634765625,0,0
0.052126200274348417,0.3134765625,6.221517287321537,6.221517287321537
0.38545953360768176,0.8134765625,0,0
0.7187928669410152,0.1884765625,0,0
0.16323731138545952,0.6884765625,0,0
0.49657064471879286,0.4384765625,107.25788083568771,107.25788083568771
0.8299039780521261,0.9384765625,0,0
0.27434842249657065,0.0322265625,4.631472837586861,4.631472837586861
0.607681755829904,0.5322265625,0,0
0.9410150891632373,0.2822265625,0,0
0.08916323731138545,0.7822265625,0,0
0.4224965706447188,0.1572265625,18.14900368332777,18.14900368332777
0.7558299039780522,0.6572265625,0,0
0.20027434842249656,0.4072265625,20.85314037924059,20.85314037924059
0.5336076817558298,0.9072265625,0,0
0.8669410150891631,0.0947265625,0,0
0.3113854595336077,0.5947265625,0,0
0.644718792866941,0.3447265625,0,0
0.9780521262002743,0.8447265625,0,0
0.027434842249657063,0.2197265625,3.441154493814377,3.441154493814377
0.3607681755829904,0.7197265625,0,0
0.6941015089163237,0.4697265625,0,0
0.13854595336076816,0.9697265625,0,0
0.4718792866941015,0.0166015625,11.500657940735401,11.500657940735401
0.8052126200274348,0.5166015625,0,0
0.24965706447187927,0.2666015625,13.21421487792708,13.21421487792708
0.5829903978052127,0.7666015625,0,0
0.9163237311385459,0.1416015625,0,0
0.0644718792866941,0.6416015625,0,0
0.39780521262002744,0.3916015625,51.78154831125801,51.78154831125801
0.7311385459533608,0.8916015625,0,0
0.1755829903978052,0.0791015625,3.5730614041324493,3.5730614041324493
0.5089163237311386,0.5791015625,0,0
0.8422496570644717,0.3291015625,0,0
0.28669410150891633,0.8291015625,0,0
0.6200274348422496,0.2041015625,0,0
0.9533607681755829,0.7041015625,0,0
0.10150891632373113,0.4541015625,16.087657999273127,16.087657999273127
0.4348422496570645,0.9541015625,0,0
0.7681755829903978,0.0478515625,0,0
0.21262002743484223,0.5478515625,0,0
0.5459533607681756,0.2978515625,0,0
0.8792866941015088,0.7978515625,0,0
0.32373113854595337,0.1728515625,11.976106085224433,11.976106085224433
0.6570644718792867,0.6728515625,0,0
0.99039780521262,0.4228515625,0,0
0.006858710562414265,0.9228515625,0,0
0.3401920438957476,0.1103515625,9.5135588838042,9.5135588838042
0.6735253772290809,0.6103515625,0,0
0.11796982167352536,0.3603515625,10.93104516213115,10.93104516213115
0.4513031550068587,0.8603515625,0,0
0.784636488340192,0.2353515625,0,0
0.22908093278463648,0.7353515625,0,0
0.5624142661179699,0.4853515625,0,0
0.8957475994513031,0.9853515625,0,0
0.0438957475994513,0.0087890625,1.3013784521418394,1.3013784521418394
0.3772290809327846,0.5087890625,0,0
0.710562414266118,0.2587890625,0,0
0.1550068587105624,0.7587890625,0,0
0.4883401920438957,0.1337890625,22.435539193374787,22.435539193374787
0.8216735253772289,0.6337890625,0,0
0.2661179698216735,0.3837890625,25.77835436295499,25.77835436295499
0.5994513031550068,0.8837890625,0,0
0.9327846364883401,0.0712890625,0,0
0.08093278463648833,0.5712890625,0,0
0.41426611796982166,0.3212890625,39.55831460562512,39.55831460562512
0.747599451303155,0.8212890625,0,0
0.19204389574759945,0.1962890625,6.9703454868271955,6.9703454868271955
0.5253772290809328,0.6962890625,0,0
0.858710562414266,0.4462890625,0,0
0.30315500685871055,0.9462890625,0,0
0.6364883401920439,0.0400390625,0,0
0.9698216735253772,0.5400390625,0,0
0.019204389574759943,0.2900390625,4.6936815836640156,4.6936815836640156
0.35253772290809327,0.7900390625,0,0
0.6858710562414265,0.1650390625,0,0
0.13031550068587106,0.6650390625,0,0
0.46364883401920437,0.4150390625,80.91825783514513,80.91825783514513
0.7969821673525377,0.9150390625,0,0
0.24142661179698216,0.1025390625,5.583570082193456,5.583570082193456
0.5747599451303156,0.6025390625,0,0
0.9080932784636488,0.3525390625,0,0
0.05624142661179698,0.8525390625,0,0
0.3895747599451303,0.2275390625,21.879915426783988,21.879915426783988
0.7229080932784637,0.7275390625,0,0
0.1673525377229081,0.4775390625,25.139944640585277,25.139944640585277
0.5006858710562414,0.9775390625,0,0
0.8340192043895747,0.0244140625,0,0
0.2784636488340192,0.5244140625,0,0
0.6117969821673526,0.2744140625,0,0
0.9451303155006858,0.7744140625,0,0
0.093278463648834,0.1494140625,3.3651166586558956,3.3651166586558956
0.42661179698216734,0.6494140625,0,0
0.7599451303155007,0.3994140625,0,0
0.20438957475994513,0.8994140625,0,0
0.5377229080932784,0.0869140625,0,0
0.8710562414266116,0.5869140625,0,0
0.31550068587105623,0.3369140625,26.103613208523125,26.103613208523125
0.6488340192043895,0.8369140625,0,0
0.9821673525377228,0.2119140625,0,0
0.03155006858710562,0.7119140625,0,0
0.36488340192043894,0.4619140625,62.42634127398637,62.42634127398637
0.6982167352537723,0.9619140625,0,0
0.14266117969821673,0.0556640625,2.6956145479260205,2.6956145479260205
0.47599451303155005,0.5556640625,0,0
0.8093278463648833,0.3056640625,0,0
0.25377229080932784,0.8056640625,0,0
0.5871056241426612,0.1806640625,0,0
0.9204389574759945,0.6806640625,0,0
0.06858710562414265,0.4306640625,12.136966046747375,12.136966046747375
0.401920438957476,0.9306640625,0,0
