x1,x2,x3,x4,x5,y
0.21600000000000003,0.2886297376093294,0.6694214876033058,0.30864197530864196,0.796875,12.405321494522036
0.41600000000000004,0.43148688046647227,0.7603305785123967,0.6419753086419753,0.171875,17.83069962413922
0.6160000000000001,0.5743440233236151,0.8512396694214877,0.9753086419753085,0.671875,29.100824627218785
0.8160000000000001,0.7172011661807579,0.9421487603305786,0.024691358024691357,0.421875,20.84287766371075
0.056,0.8600583090379008,0.04132231404958678,0.35802469135802467,0.921875,0.5233948121272967
0.256,0.023323615160349854,0.1322314049586777,0.691358024691358,0.109375,0.2926519889366963
0.456,0.16618075801749269,0.2231404958677686,0.13580246913580246,0.609375,1.225935513671197
0.6560000000000001,0.30903790087463556,0.31404958677685946,0.4691358024691358,0.359375,8.716217267550025
0.8560000000000001,0.4518950437317784,0.4049586776859504,0.802469135802469,0.859375,19.795261423219173
0.096,0.5947521865889213,0.49586776859504134,0.24691358024691357,0.234375,5.342493187868163
0.29600000000000004,0.737609329446064,0.5867768595041322,0.5802469135802469,0.734375,17.543666426370958
0.49600000000000005,0.880466472303207,0.6776859504132231,0.9135802469135802,0.484375,24.914385717877757
0.6960000000000001,0.043731778425655975,0.768595041322314,0.06172839506172839,0.984375,11.86581978813793
0.896,0.1865889212827988,0.859504132231405,0.3950617283950617,0.0078125,16.1938220262814
0.136,0.32944606413994165,0.9504132231404959,0.7283950617283951,0.5078125,20.23421421704289
0.336,0.4723032069970845,0.049586776859504134,0.1728395061728395,0.2578125,-1.2092681489051493
0.536,0.6151603498542274,0.14049586776859505,0.5061728395061729,0.7578125,10.263742681524894
0.7360000000000001,0.7580174927113702,0.23140495867768596,0.839506172839506,0.1328125,13.522239270651305
0.936,0.9008746355685131,0.32231404958677684,0.2839506172839506,0.6328125,7.178531993724272
0.176,0.0641399416909621,0.4132231404958678,0.6172839506172839,0.3828125,6.705933243378812
0.376,0.20699708454810495,0.5041322314049588,0.9506172839506172,0.8828125,16.423718316280862
0.5760000000000001,0.3498542274052478,0.5950413223140496,0.09876543209876543,0.0703125,9.156360551441574
0.7760000000000001,0.49271137026239065,0.6859504132231404,0.43209876543209874,0.5703125,20.21617950275973
0.9760000000000001,0.6355685131195334,0.7768595041322315,0.7654320987654321,0.3203125,24.087192431354353
0.024,0.7784256559766762,0.8677685950413223,0.20987654320987653,0.8203125,14.142282044272626
0.224,0.9212827988338191,0.9586776859504134,0.5432098765432098,0.1953125,21.620713366438824
0.42400000000000004,0.08454810495626822,0.05785123966942149,0.8765432098765431,0.6953125,4.5228507765161625
0.6240000000000001,0.22740524781341104,0.1487603305785124,0.32098765432098764,0.4453125,2.723396553382897
0.8240000000000001,0.3702623906705539,0.2396694214876033,0.654320987654321,0.9453125,14.246395573715015
0.064,0.5131195335276968,0.3305785123966942,0.9876543209876543,0.0390625,7.713284787473021
0.264,0.6559766763848396,0.42148760330578516,0.004115226337448559,0.5390625,6.342307947968637
0.464,0.7988338192419824,0.5123966942148761,0.33744855967078186,0.2890625,14.253479414956164
0.6640000000000001,0.9416909620991253,0.6033057851239669,0.6707818930041152,0.7890625,21.954638904022246
0.8640000000000001,0.10495626822157433,0.6942148760330579,0.11522633744855966,0.1640625,8.667359468554878
0.10400000000000001,0.24781341107871718,0.7851239669421488,0.44855967078189296,0.6640625,14.317174127274292
0.30400000000000005,0.39067055393586003,0.8760330578512397,0.7818930041152262,0.4140625,21.055013828081524
0.504,0.5335276967930028,0.9669421487603307,0.22633744855967078,0.9140625,23.650700049665318
0.7040000000000001,0.6763848396501457,0.06611570247933884,0.5596707818930041,0.1015625,7.3988358236281355
0.904,0.8192419825072885,0.15702479338842976,0.8930041152263374,0.6015625,12.355232525750548
0.144,0.9620991253644314,0.24793388429752067,0.0411522633744856,0.3515625,1.3443239429162772
0.34400000000000003,0.12536443148688045,0.33884297520661155,0.3744855967078189,0.8515625,6.1302103199216775
0.544,0.2682215743440233,0.4297520661157025,0.7078189300411523,0.2265625,11.23116152177942
0.7440000000000001,0.4110787172011662,0.5206611570247934,0.1522633744855967,0.7265625,13.765358256514084
0.9440000000000001,0.553935860058309,0.6115702479338843,0.48559670781893,0.4765625,19.444282195346382
0.184,0.6967930029154519,0.7024793388429752,0.8189300411522632,0.9765625,21.04150406331545
0.384,0.8396501457725947,0.7933884297520661,0.2633744855967078,0.0234375,17.10256692614038
0.5840000000000001,0.9825072886297376,0.8842975206611571,0.5967078189300411,0.5234375,26.00276050596488
0.7840000000000001,0.0058309037900874635,0.975206611570248,0.9300411522633744,0.2734375,20.315341981355402
0.9840000000000001,0.14868804664723032,0.0743801652892562,0.07818930041152262,0.7734375,0.572969261807764
0.032,0.29154518950437314,0.1652892561983471,0.4115226337448559,0.1484375,-1.5437498075538407
0.232,0.434402332361516,0.25619834710743805,0.7448559670781892,0.6484375,8.928219884526104
0.43200000000000005,0.5772594752186588,0.3471074380165289,0.18930041152263374,0.3984375,7.884534891067349
0.6320000000000001,0.7201166180758016,0.4380165289256198,0.522633744855967,0.8984375,18.379594782131996
0.8320000000000001,0.8629737609329445,0.5289256198347108,0.8559670781893003,0.0859375,17.3130171555301
0.07200000000000001,0.026239067055393583,0.6198347107438016,0.3004115226337448,0.5859375,8.389847964178404
0.272,0.16909620991253643,0.7107438016528925,0.6337448559670782,0.3359375,13.671938644244854
0.472,0.3119533527696793,0.8016528925619835,0.9670781893004115,0.8359375,24.346060930955538
0.6720000000000002,0.45481049562682213,0.8925619834710744,0.016460905349794237,0.2109375,17.26344567902375
0.8720000000000001,0.597667638483965,0.9834710743801653,0.34979423868312753,0.7109375,26.69995124994061
0.112,0.7405247813411078,0.08264462809917356,0.6831275720164608,0.4609375,3.3650712113280017
0.31200000000000006,0.8833819241982507,0.17355371900826447,0.12757201646090535,0.9609375,7.168078616956623
0.512,0.04664723032069971,0.2644628099173554,0.46090534979423864,0.0546875,0.9213619450323223
0.7120000000000001,0.18950437317784255,0.35537190082644626,0.794238683127572,0.5546875,11.936318903369887
0.912,0.33236151603498537,0.4462809917355372,0.23868312757201646,0.3046875,10.98316764422273
0.152,0.4752186588921282,0.5371900826446281,0.5720164609053499,0.8046875,12.737251448548792
0.352,0.6180758017492711,0.6280991735537189,0.9053497942386831,0.1796875,18.828973867169385
0.552,0.7609329446064139,0.71900826446281,0.053497942386831275,0.6796875,17.999687100830236
0.7520000000000001,0.9037900874635568,0.8099173553719008,0.38683127572016457,0.4296875,20.66426078811817
0.9520000000000001,0.06705539358600583,0.9008264462809918,0.720164609053498,0.9296875,21.85868625403046
0.192,0.2099125364431487,0.9917355371900827,0.1646090534979424,0.1171875,13.329520961491374
0.392,0.3527696793002915,0.0007513148009015778,0.4979423868312757,0.6171875,2.2893888162244593
0.5920000000000001,0.49562682215743437,0.0916604057099925,0.8312757201646089,0.3671875,9.948678457525094
0.7920000000000001,0.6384839650145772,0.1825694966190834,0.27572016460905346,0.8671875,10.742937427299276
0.9920000000000001,0.78134110787172,0.2734785875281743,0.6090534979423868,0.2421875,9.263365400228606
0.0016,0.9241982507288629,0.3643876784372652,0.9423868312757201,0.7421875,10.469014485370627
0.2016,0.08746355685131195,0.45529676934635616,0.0905349794238683,0.4921875,3.0258855547152477
0.4016,0.23032069970845478,0.546205860255447,0.4238683127572016,0.9921875,12.988886833216995
0.6016000000000001,0.3731778425655976,0.637114951164538,0.757201646090535,0.00390625,16.816465442949212
0.8016000000000001,0.5160349854227405,0.7280240420736289,0.20164609053497942,0.50390625,18.730799891979807
0.0416,0.6588921282798833,0.8189331329827199,0.5349794238683127,0.25390625,13.858032146170222
0.2416,0.8017492711370261,0.9098422238918108,0.8683127572016459,0.75390625,26.366161782936736
0.4416,0.944606413994169,0.009015777610818933,0.3127572016460905,0.12890625,3.615500476967212
0.6416000000000002,0.10787172011661807,0.09992486851990985,0.6460905349794238,0.62890625,3.761154024449901
0.8416000000000001,0.2507288629737609,0.19083395942900075,0.9794238683127571,0.37890625,11.659644914405892
0.0816,0.39358600583090375,0.2817430503380916,0.028806584362139915,0.87890625,1.3247203485791461
0.2816,0.5364431486880465,0.37265214124718254,0.3621399176954732,0.06640625,5.97609113022015
0.48160000000000003,0.6793002915451894,0.4635612321562735,0.6954732510288065,0.56640625,17.61950361680285
0.6816000000000001,0.8221574344023322,0.5544703230653644,0.13991769547325103,0.31640625,13.89122835386639
0.8816,0.9650145772594751,0.6453794139744553,0.4732510288065843,0.81640625,16.24083637448601
0.1216,0.1282798833819242,0.7362885048835462,0.8065843621399176,0.19140625,14.238500666051866
0.3216,0.271137026239067,0.8271975957926372,0.2510288065843621,0.69140625,15.21653305817895
0.5216000000000001,0.4139941690962099,0.9181066867017281,0.5843621399176955,0.44140625,22.68821682921328
0.7216000000000001,0.5568513119533527,0.01728024042073629,0.9176954732510287,0.94140625,13.757706316190607
0.9216000000000001,0.6997084548104956,0.1081893313298272,0.06584362139917695,0.03515625,1.9803339002401776
0.1616,0.8425655976676384,0.1990984222389181,0.39917695473251025,0.53515625,4.797809217172014
0.3616,0.9854227405247813,0.290007513148009,0.7325102880658436,0.28515625,13.54959818517853
0.5616000000000001,0.008746355685131196,0.38091660405709993,0.17695473251028807,0.78515625,3.467968097631122
0.7616000000000002,0.15160349854227403,0.47182569496619087,0.5102880658436214,0.16015625,8.888474922083557
0.9616000000000001,0.2944606413994169,0.5627347858752817,0.8436213991769546,0.66015625,20.759590993041634
0.009600000000000001,0.43731778425655976,0.6536438767843727,0.28806584362139914,0.41015625,8.136205334538733
0.2096,0.5801749271137026,0.7445529676934636,0.6213991769547325,0.91015625,19.383902843966954
0.4096,0.7230320699708453,0.8354620586025546,0.9547325102880657,0.09765625,24.76340792722668
0.6096000000000001,0.8658892128279883,0.9263711495116455,0.10288065843621398,0.59765625,22.50627060286438
0.8096000000000001,0.029154518950437316,0.025544703230653644,0.4362139917695473,0.34765625,-2.6478383642182415
0.0496,0.17201166180758015,0.11645379413974456,0.7695473251028806,0.84765625,4.530832015718237
0.24960000000000002,0.31486880466472306,0.20736288504883546,0.2139917695473251,0.22265625,-0.1555353519420728
0.4496,0.4577259475218659,0.29827197595792637,0.5473251028806584,0.72265625,11.07609250039108
0.6496000000000002,0.6005830903790087,0.3891810668670173,0.8806584362139916,0.47265625,18.36377056123836
0.8496000000000001,0.7434402332361515,0.48009015777610825,0.3251028806584362,0.97265625,16.873242212767614
0.0896,0.8862973760932944,0.5709992486851991,0.6584362139917695,0.01953125,10.57101324264895
0.2896,0.049562682215743434,0.6619083395942901,0.9917695473251028,0.51953125,16.204289594481594
0.48960000000000004,0.19241982507288627,0.752817430503381,0.008230452674897118,0.26953125,9.402944508355214
0.6896000000000001,0.33527696793002915,0.843726521412472,0.34156378600823045,0.76953125,20.779338990697227
0.8896000000000001,0.478134110787172,0.9346356123215629,0.6748971193415637,0.14453125,25.890586046465383
0.1296,0.6209912536443148,0.033809166040571,0.11934156378600823,0.64453125,-2.4062286740550425
0.3296,0.7638483965014576,0.12471825694966192,0.45267489711934156,0.39453125,6.103925150705663
0.5296000000000001,0.9067055393586005,0.21562734785875282,0.7860082304526748,0.89453125,16.62592826568697
0.7296000000000001,0.06997084548104957,0.3065364387678437,0.23045267489711932,0.08203125,0.4423510602652363
0.9296000000000001,0.21282798833819241,0.39744552967693464,0.5637860082304527,0.58203125,12.319871036961075
0.1696,0.3556851311953353,0.4883546205860256,0.8971193415637859,0.33203125,12.282258833877055
0.3696,0.49854227405247814,0.5792637114951165,0.04526748971193415,0.83203125,11.668920269122781
0.5696000000000001,0.6413994169096209,0.6701728024042074,0.3786008230452675,0.20703125,17.343057939223712
0.7696000000000002,0.7842565597667637,0.7610818933132983,0.7119341563786008,0.70703125,25.35150744144413
0.9696000000000001,0.9271137026239066,0.8519909842223893,0.15637860082304525,0.45703125,14.01090070388508
0.0176,0.09037900874635568,0.9429000751314802,0.4897119341563786,0.95703125,18.590249275470526
0.21760000000000002,0.2332361516034985,0.042073628850488355,0.8230452674897117,0.05078125,0.9135114691284603
0.4176,0.3760932944606414,0.13298271975957926,0.2674897119341564,0.55078125,2.8247568220047485
0.6176000000000001,0.5189504373177842,0.22389181066867017,0.6008230452674896,0.30078125,10.441722140568604
0.8176000000000001,0.661807580174927,0.314800901577761,0.9341563786008229,0.80078125,19.558269407859797
0.0576,0.8046647230320698,0.40570999248685197,0.0823045267489712,0.17578125,1.2670984976595927
0.2576,0.9475218658892127,0.4966190833959429,0.4156378600823045,0.67578125,14.406046628367184
0.4576,0.1107871720116618,0.5875281743050338,0.7489711934156378,0.42578125,12.955125359492165
0.6576000000000002,0.2536443148688047,0.6784372652141247,0.19341563786008228,0.92578125,15.135339930775954
0.8576000000000001,0.3965014577259475,0.7693463561232157,0.5267489711934156,0.11328125,19.984489911419466
0.0976,0.5393586005830903,0.8602554470323066,0.8600823045267488,0.61328125,20.51858844928815
0.29760000000000003,0.6822157434402332,0.9511645379413975,0.3045267489711934,0.36328125,19.83949460546979
0.49760000000000004,0.825072886297376,0.05033809166040571,0.6378600823045267,0.86328125,11.309566656620564
0.6976000000000001,0.9679300291545189,0.14124718256949662,0.97119341563786,0.23828125,12.250941136947441
0.8976000000000001,0.13119533527696792,0.23215627347858753,0.020576131687242795,0.73828125,2.156045350136786
0.1376,0.27405247813411077,0.3230653643876784,0.35390946502057613,0.48828125,3.6237216976139743
0.3376,0.41690962099125367,0.41397445529676935,0.6872427983539093,0.98828125,14.372386649522964
0.5376000000000001,0.5597667638483964,0.5048835462058604,0.1316872427983539,0.01171875,9.580456962803387
0.7376000000000001,0.7026239067055393,0.5957926371149512,0.46502057613168724,0.51171875,19.108211068844454
0.9376000000000001,0.8454810495626821,0.6867017280240421,0.7983539094650205,0.26171875,19.087419442761025
0.17759999999999998,0.988338192419825,0.7776108189331331,0.242798353909465,0.76171875,17.02793847451616
0.3776,0.011661807580174927,0.8685199098422239,0.5761316872427984,0.13671875,13.953644393446343
0.5776000000000001,0.15451895043731778,0.959429000751315,0.9094650205761317,0.63671875,24.23410532163998
0.7776000000000002,0.29737609329446063,0.058602554470323066,0.05761316872427983,0.38671875,0.3240578497239128
0.9776000000000001,0.4402332361516035,0.14951164537941397,0.39094650205761317,0.88671875,11.095002091963096
0.0256,0.5830903790087463,0.24042073628850488,0.7242798353909465,0.07421875,2.8910840758366856
0.2256,0.7259475218658891,0.3313298271975958,0.16872427983539093,0.57421875,6.1060204241016525
0.42560000000000003,0.868804664723032,0.42223891810668673,0.5020576131687242,0.32421875,14.261038278687053
0.6256000000000002,0.03206997084548105,0.5131480090157777,0.8353909465020575,0.82421875,13.367843053496356
0.8256000000000001,0.1749271137026239,0.6040570999248686,0.27983539094650206,0.19921875,10.258605949143826
0.0656,0.3177842565597668,0.6949661908339595,0.6131687242798354,0.69921875,14.181553474071633
0.2656,0.4606413994169096,0.7858752817430504,0.9465020576131686,0.44921875,21.178301411901437
0.4656,0.6034985422740524,0.8767843726521414,0.09465020576131687,0.94921875,20.953181882097564
0.6656000000000002,0.7463556851311952,0.9676934635612323,0.4279835390946502,0.04296875,23.848034957478603
0.8656000000000001,0.8892128279883381,0.06686701728024043,0.7613168724279835,0.54296875,8.285476382932409
0.10560000000000001,0.05247813411078717,0.15777610818933133,0.20576131687242796,0.29296875,-3.147932355991876
0.30560000000000004,0.19533527696793002,0.24868519909842224,0.5390946502057612,0.79296875,6.193877737223936
0.5056,0.33819241982507287,0.3395942900075131,0.8724279835390945,0.16796875,11.473171838554695
0.7056000000000001,0.4810495626822157,0.43050338091660406,0.3168724279835391,0.66796875,13.873039911031219
0.9056000000000001,0.6239067055393586,0.5214124718256951,0.6502057613168724,0.41796875,18.81231575085297
0.14559999999999998,0.7667638483965014,0.6123215627347859,0.9835390946502056,0.91796875,20.107500235647787
0.3456,0.9096209912536443,0.7032306536438768,0.03292181069958847,0.10546875,13.268279653398023
0.5456000000000001,0.0728862973760933,0.7941397445529678,0.3662551440329218,0.60546875,13.81875252960634
0.7456000000000002,0.21574344023323616,0.8850488354620587,0.6995884773662551,0.35546875,21.315353667466006
0.9456000000000001,0.358600583090379,0.9759579263711496,0.14403292181069957,0.85546875,23.986131141574376
0.1856,0.5014577259475218,0.07513148009015778,0.4773662551440329,0.23046875,0.3110497775325429
0.3856,0.6443148688046646,0.16604057099924868,0.8106995884773661,0.73046875,12.116654016576895
0.5856000000000001,0.7871720116618074,0.2569496619083396,0.2551440329218107,0.48046875,10.017689641102612
0.7856000000000002,0.9300291545189503,0.34785875281743045,0.588477366255144,0.98046875,15.232280956129333
0.9856000000000001,0.09329446064139942,0.4387678437265214,0.9218106995884773,0.02734375,10.97890029627124
0.0336,0.23615160349854225,0.5296769346356124,0.06995884773662552,0.52734375,4.179095864825886
0.2336,0.3790087463556851,0.6205860255447032,0.40329218106995884,0.27734375,10.577089459188878
0.43360000000000004,0.521865889212828,0.7114951164537942,0.7366255144032922,0.77734375,22.00790683971302
0.6336000000000002,0.6647230320699707,0.8024042073628851,0.1810699588477366,0.15234375,18.31539819900494
0.8336000000000001,0.8075801749271135,0.893313298271976,0.51440329218107,0.65234375,24.827848360432967
0.07360000000000001,0.9504373177842564,0.984222389181067,0.8477366255144031,0.40234375,22.35349925101121
0.2736,0.11370262390670553,0.08339594290007514,0.29218106995884774,0.90234375,0.07721248418842297
0.47359999999999997,0.2565597667638484,0.17430503380916604,0.625514403292181,0.08984375,3.9156781334887882
0.6736000000000002,0.39941690962099125,0.26521412471825695,0.9588477366255143,0.58984375,15.323261253214389
0.8736000000000002,0.542274052478134,0.35612321562734783,0.10699588477366255,0.33984375,9.857607114747696
0.1136,0.6851311953352769,0.4470323065364388,0.4403292181069959,0.83984375,9.963995410474249
0.31360000000000005,0.8279883381924197,0.5379413974455297,0.7736625514403291,0.21484375,16.851980883727286
0.5136000000000001,0.9708454810495626,0.6288504883546205,0.21810699588477364,0.71484375,18.332205345554982
0.7136000000000001,0.13411078717201166,0.7197595792637116,0.5514403292181069,0.46484375,15.19527248055068
0.9136000000000001,0.2769679300291545,0.8106686701728024,0.8847736625514402,0.96484375,27.023558724456457
0.1536,0.4198250728862974,0.9015777610818935,0.3292181069958848,0.05859375,13.62873634144302
0.35359999999999997,0.5626822157434401,0.9924868519909843,0.6625514403292181,0.55859375,25.11972162790662
0.5536000000000001,0.705539358600583,0.0015026296018031556,0.9958847736625513,0.30859375,10.946903130341978
0.7536000000000002,0.8483965014577258,0.09241172051089407,0.0013717421124828531,0.80859375,4.96184544206238
0.9536000000000001,0.9912536443148687,0.183320811419985,0.3347050754458162,0.18359375,-0.35730410546873426
0.1936,0.014577259475218658,0.27422990232907585,0.6680384087791494,0.68359375,5.671610413448345
0.3936,0.1574344023323615,0.3651389932381668,0.11248285322359396,0.43359375,2.5300294443862135
0.5936000000000001,0.30029154518950435,0.4560480841472577,0.4458161865569273,0.93359375,13.55894163347481
0.7936000000000002,0.4431486880466472,0.5469571750563486,0.7791495198902605,0.12109375,18.27004903983849
0.9936000000000001,0.5860058309037901,0.6378662659654395,0.22359396433470508,0.62109375,17.76670134384684
0.0032,0.7288629737609329,0.7287753568745304,0.5569272976680384,0.37109375,12.073521506544676
0.20320000000000002,0.8717201166180758,0.8196844477836214,0.8902606310013716,0.87109375,24.933781565516863
0.4032,0.03498542274052478,0.9105935386927123,0.03840877914951989,0.24609375,10.26943918495881
0.6032000000000001,0.17784256559766762,0.009767092411720512,0.3717421124828532,0.74609375,0.9499296810872027
0.8032,0.3206997084548105,0.10067618332081142,0.7050754458161865,0.49609375,8.782309428633404
0.0432,0.46355685131195334,0.19158527422990235,0.149519890260631,0.99609375,0.9360827462662344
0.24320000000000003,0.6064139941690962,0.2824943651389932,0.4828532235939643,0.001953125,4.957406025219332
0.4432,0.749271137026239,0.3734034560480841,0.8161865569272975,0.501953125,16.78015200497863
0.6432000000000001,0.892128279883382,0.46431254695717505,0.2606310013717421,0.251953125,12.884635267222684
0.8432000000000001,0.0553935860058309,0.5552216378662659,0.5939643347050754,0.751953125,12.265952610778399
0.0832,0.19825072886297374,0.6461307287753568,0.9272976680384086,0.126953125,13.348313769389536
0.2832,0.3411078717201166,0.7370398196844478,0.07544581618655692,0.626953125,11.61848192492007
0.4832,0.48396501457725943,0.8279489105935387,0.40877914951989025,0.376953125,19.23493915508596
0.6832,0.6268221574344024,0.9188580015026296,0.7421124828532235,0.876953125,29.93004179814636
0.8832,0.7696793002915452,0.018031555221637866,0.18655692729766804,0.064453125,0.995433863246568
0.12319999999999999,0.9125364431486881,0.10894064613072878,0.5198902606310013,0.564453125,3.6589260282445855
0.3232,0.07580174927113703,0.1998497370398197,0.8532235939643346,0.314453125,4.870399364209992
0.5232,0.21865889212827988,0.29075882794891056,0.29766803840877915,0.814453125,6.3813006238230425
0.7232000000000001,0.36151603498542273,0.3816679188580015,0.6310013717421125,0.189453125,12.211397174032626
0.9232,0.5043731778425656,0.47257700976709244,0.9643347050754457,0.689453125,22.48393959390282
0.1632,0.6472303206997084,0.5634861006761832,0.013717421124828532,0.439453125,6.861994878189171
0.36319999999999997,0.7900874635568512,0.6543951915852743,0.34705075445816186,0.939453125,19.09832778703668
0.5632,0.9329446064139941,0.7453042824943651,0.6803840877914951,0.033203125,21.844035463749915
0.7632000000000001,0.09620991253644315,0.8362133734034561,0.12482853223593963,0.533203125,12.924954289367985
0.9632000000000001,0.23906705539358597,0.927122464312547,0.45816186556927296,0.283203125,21.159548090582078
0.0112,0.3819241982507288,0.02629601803155522,0.7914951989026062,0.783203125,2.4912671586262958
0.21120000000000003,0.5247813411078718,0.11720510894064613,0.23593964334705075,0.158203125,-1.0934716466211079
0.4112,0.6676384839650146,0.20811419984973706,0.5692729766803841,0.658203125,10.740551525709067
0.6112000000000001,0.8104956268221574,0.29902329075882794,0.9026063100137174,0.408203125,17.046488940581945
0.8112,0.9533527696793003,0.3899323816679189,0.050754458161865565,0.908203125,9.380785225405965
0.0512,0.11661807580174927,0.4808414725770098,0.3840877914951989,0.095703125,4.123791634341748
0.25120000000000003,0.2594752186588921,0.5717505634861006,0.7174211248285323,0.595703125,13.621153527269175
0.4512,0.40233236151603496,0.6626596543951916,0.16186556927297668,0.345703125,11.999216525729626
0.6512000000000001,0.5451895043731778,0.7535687453042825,0.49519890260631,0.845703125,23.232534052049584
0.8512000000000001,0.6880466472303207,0.8444778362133735,0.8285322359396432,0.220703125,25.91843256283977
0.09119999999999999,0.8309037900874635,0.9353869271224644,0.2729766803840878,0.720703125,17.399246876247965
0.2912,0.9737609329446064,0.03456048084147258,0.6063100137174211,0.470703125,6.883748252515441
0.4912,0.13702623906705538,0.1254695717505635,0.9396433470507544,0.970703125,8.858139151714031
0.6912,0.2798833819241982,0.2163786626596544,0.0877914951989026,0.017578125,1.0036628956102875
0.8912,0.4227405247813411,0.30728775356874527,0.42112482853223593,0.517578125,12.204545465694393
0.1312,0.565597667638484,0.3981968444778362,0.7544581618655692,0.267578125,9.156613154272906
0.3312,0.7084548104956269,0.48910593538692715,0.19890260631001372,0.767578125,12.330796622947465
0.5312,0.8513119533527697,0.580015026296018,0.5322359396433469,0.142578125,17.52308939895458
0.7312000000000001,0.9941690962099126,0.6709241172051089,0.8655692729766802,0.642578125,22.851475615927676
