x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.5184304399524376,0.9149338374291115,0.40816326530612246,0.928,0.03305785123966942,0.32132963988919666,0.9382716049382716,0.203125,0.5951557093425606,0.40236686390532544,0.9677631818730552
0.5529131985731273,0.9584120982986768,0.5510204081632653,0.168,0.12396694214876033,0.3739612188365651,0.08641975308641975,0.703125,0.6539792387543253,0.47928994082840237,1.0333015565650563
0.5873959571938169,0.003780718336483932,0.6938775510204082,0.368,0.21487603305785125,0.4265927977839335,0.41975308641975306,0.453125,0.7128027681660899,0.5562130177514794,1.058513500789997
0.6218787158145066,0.04725897920604915,0.836734693877551,0.5680000000000001,0.30578512396694213,0.4792243767313019,0.7530864197530864,0.953125,0.7716262975778546,0.6331360946745562,0.8992413987169372
0.6563614744351962,0.09073724007561436,0.9795918367346939,0.7680000000000001,0.39669421487603307,0.5318559556786703,0.19753086419753085,0.046875,0.8304498269896193,0.7100591715976331,0.9731613239935126
0.6908442330558859,0.1342155009451796,0.0029154518950437317,0.9680000000000001,0.487603305785124,0.5844875346260388,0.5308641975308641,0.546875,0.889273356401384,0.7869822485207101,0.9320468632986719
0.7253269916765755,0.1776937618147448,0.14577259475218657,0.016,0.5785123966942148,0.6371191135734071,0.8641975308641974,0.296875,0.9480968858131488,0.8639053254437871,0.9680348034951676
0.7598097502972652,0.22117202268431002,0.2886297376093294,0.21600000000000003,0.6694214876033058,0.6897506925207755,0.30864197530864196,0.796875,0.010380622837370242,0.9408284023668639,1.005439380363856
0.7942925089179549,0.2646502835538752,0.43148688046647227,0.41600000000000004,0.7603305785123967,0.742382271468144,0.6419753086419753,0.171875,0.06920415224913495,0.02366863905325444,1.0698660142305274
0.8287752675386445,0.30812854442344045,0.5743440233236151,0.6160000000000001,0.8512396694214877,0.7950138504155124,0.9753086419753085,0.671875,0.12802768166089964,0.10059171597633138,0.9097535986421773
0.8632580261593341,0.35160680529300564,0.7172011661807579,0.8160000000000001,0.9421487603305786,0.8476454293628808,0.024691358024691357,0.421875,0.18685121107266434,0.1775147928994083,0.9583314601986033
0.8977407847800238,0.39508506616257083,0.8600583090379008,0.056,0.04132231404958678,0.9002770083102491,0.35802469135802467,0.921875,0.24567474048442905,0.25443786982248523,1.000707972222499
0.9322235434007135,0.4385633270321361,0.023323615160349854,0.256,0.1322314049586777,0.9529085872576176,0.691358024691358,0.109375,0.3044982698961938,0.33136094674556216,1.084637709523871
0.9667063020214031,0.4820415879017013,0.16618075801749269,0.456,0.2231404958677686,0.008310249307479225,0.13580246913580246,0.609375,0.36332179930795844,0.4082840236686391,1.12726175436505
0.0023781212841854932,0.5255198487712666,0.30903790087463556,0.6560000000000001,0.31404958677685946,0.060941828254847646,0.4691358024691358,0.359375,0.42214532871972316,0.485207100591716,1.1548040481471975
0.036860879904875146,0.5689981096408318,0.4518950437317784,0.8560000000000001,0.4049586776859504,0.11357340720221606,0.802469135802469,0.859375,0.4809688581314879,0.562130177514793,0.9816833997930876
0.0713436385255648,0.612476370510397,0.5947521865889213,0.096,0.49586776859504134,0.16620498614958448,0.24691358024691357,0.234375,0.5397923875432526,0.6390532544378699,1.1430955225628334
0.10582639714625446,0.6559546313799622,0.737609329446064,0.29600000000000004,0.5867768595041322,0.2188365650969529,0.5802469135802469,0.734375,0.5986159169550174,0.7159763313609467,0.9734719383385183
0.1403091557669441,0.6994328922495274,0.880466472303207,0.49600000000000005,0.6776859504132231,0.2714681440443213,0.9135802469135802,0.484375,0.6574394463667821,0.7928994082840237,0.8953764874861126
0.17479191438763378,0.7429111531190926,0.043731778425655975,0.6960000000000001,0.768595041322314,0.3240997229916897,0.06172839506172839,0.984375,0.7162629757785467,0.8698224852071007,0.9545844693257871
0.20927467300832342,0.7863894139886578,0.1865889212827988,0.896,0.859504132231405,0.3767313019390581,0.3950617283950617,0.0078125,0.7750865051903114,0.9467455621301776,0.9490202026867689
0.24375743162901306,0.8298676748582231,0.32944606413994165,0.136,0.9504132231404959,0.42936288088642655,0.7283950617283951,0.5078125,0.8339100346020761,0.029585798816568053,0.992920999015954
0.27824019024970276,0.8733459357277883,0.4723032069970845,0.336,0.049586776859504134,0.48199445983379496,0.1728395061728395,0.2578125,0.8927335640138409,0.10650887573964499,1.1147423119030708
0.3127229488703924,0.9168241965973535,0.6151603498542274,0.536,0.14049586776859505,0.5346260387811634,0.5061728395061729,0.7578125,0.9515570934256056,0.18343195266272191,0.9493961229642434
0.3472057074910821,0.9603024574669188,0.7580174927113702,0.7360000000000001,0.23140495867768596,0.5872576177285319,0.839506172839506,0.1328125,0.01384083044982699,0.2603550295857988,1.008641291038958
0.3816884661117717,0.005671077504725898,0.9008746355685131,0.936,0.32231404958677684,0.6398891966759003,0.2839506172839506,0.6328125,0.0726643598615917,0.33727810650887574,1.0471758012948194
0.4161712247324614,0.04914933837429111,0.0641399416909621,0.176,0.4132231404958678,0.6925207756232686,0.6172839506172839,0.3828125,0.1314878892733564,0.41420118343195267,1.1841817426283743
0.45065398335315104,0.09262759924385633,0.20699708454810495,0.376,0.5041322314049588,0.7451523545706371,0.9506172839506172,0.8828125,0.19031141868512108,0.4911242603550296,1.0072464140399995
0.48513674197384066,0.13610586011342155,0.3498542274052478,0.5760000000000001,0.5950413223140496,0.7977839335180056,0.09876543209876543,0.0703125,0.2491349480968858,0.5680473372781066,1.115586009044628
0.5196195005945303,0.17958412098298676,0.49271137026239065,0.7760000000000001,0.6859504132231404,0.850415512465374,0.43209876543209874,0.5703125,0.3079584775086505,0.6449704142011835,0.9506264663327619
0.5541022592152199,0.22306238185255198,0.6355685131195334,0.9760000000000001,0.7768595041322315,0.9030470914127423,0.7654320987654321,0.3203125,0.3667820069204152,0.7218934911242604,0.8737233909918053
0.5885850178359096,0.2665406427221172,0.7784256559766762,0.024,0.8677685950413223,0.9556786703601108,0.20987654320987653,0.8203125,0.4256055363321799,0.7988165680473374,0.9203893073353546
0.6230677764565993,0.31001890359168244,0.9212827988338191,0.224,0.9586776859504134,0.0110803324099723,0.5432098765432098,0.1953125,0.4844290657439446,0.8757396449704143,0.9792505727019983
0.6575505350772889,0.3534971644612476,0.08454810495626822,0.42400000000000004,0.05785123966942149,0.06371191135734072,0.8765432098765431,0.6953125,0.5432525951557093,0.9526627218934912,1.0254617434317637
0.6920332936979786,0.3969754253308128,0.22740524781341104,0.6240000000000001,0.1487603305785124,0.11634349030470914,0.32098765432098764,0.4453125,0.6020761245674741,0.03550295857988166,1.1534470499336844
0.7265160523186682,0.44045368620037806,0.3702623906705539,0.8240000000000001,0.2396694214876033,0.16897506925207756,0.654320987654321,0.9453125,0.6608996539792388,0.11242603550295859,0.9809671190597652
0.7609988109393578,0.4839319470699433,0.5131195335276968,0.064,0.3305785123966942,0.22160664819944598,0.9876543209876543,0.0390625,0.7197231833910034,0.18934911242603553,1.069661400645486
0.7954815695600476,0.5274102079395085,0.6559766763848396,0.264,0.42148760330578516,0.2742382271468144,0.004115226337448559,0.5390625,0.7785467128027681,0.26627218934911245,1.0476202986288163
0.8299643281807372,0.5708884688090737,0.7988338192419824,0.464,0.5123966942148761,0.3268698060941828,0.33744855967078186,0.2890625,0.8373702422145328,0.3431952662721894,0.9654837720933429
0.8644470868014268,0.614366729678639,0.9416909620991253,0.6640000000000001,0.6033057851239669,0.37950138504155123,0.6707818930041152,0.7890625,0.8961937716262975,0.4201183431952663,0.8204936962426789
0.8989298454221165,0.6578449905482042,0.10495626822157433,0.8640000000000001,0.6942148760330579,0.43213296398891965,0.11522633744855966,0.1640625,0.9550173010380623,0.49704142011834324,0.9552004213195235
0.9334126040428061,0.7013232514177694,0.24781341107871718,0.10400000000000001,0.7851239669421488,0.48476454293628807,0.44855967078189296,0.6640625,0.01730103806228374,0.5739644970414202,0.9997778793514464
0.9678953626634957,0.7448015122873346,0.39067055393586003,0.30400000000000005,0.8760330578512397,0.5373961218836565,0.7818930041152262,0.4140625,0.07612456747404844,0.650887573964497,0.9207605885903201
0.00356718192627824,0.7882797731568998,0.5335276967930028,0.504,0.9669421487603307,0.590027700831025,0.22633744855967078,0.9140625,0.13494809688581316,0.7278106508875739,0.9545759778936307
0.03804994054696789,0.8317580340264651,0.6763848396501457,0.7040000000000001,0.06611570247933884,0.6426592797783933,0.5596707818930041,0.1015625,0.19377162629757783,0.8047337278106509,1.0355390178082495
0.07253269916765755,0.8752362948960303,0.8192419825072885,0.904,0.15702479338842976,0.6952908587257617,0.8930041152263374,0.6015625,0.25259515570934254,0.8816568047337279,0.8802741748605047
0.1070154577883472,0.9187145557655955,0.9620991253644314,0.144,0.24793388429752067,0.7479224376731302,0.0411522633744856,0.3515625,0.31141868512110726,0.9585798816568047,1.0150926737623396
0.14149821640903687,0.9621928166351608,0.12536443148688045,0.34400000000000003,0.33884297520661155,0.8005540166204986,0.3744855967078189,0.8515625,0.3702422145328719,0.04142011834319527,1.0649537199970032
0.17598097502972654,0.007561436672967864,0.2682215743440233,0.544,0.4297520661157025,0.853185595567867,0.7078189300411523,0.2265625,0.42906574394463665,0.1183431952662722,1.134400643600146
0.21046373365041618,0.05103969754253308,0.4110787172011662,0.7440000000000001,0.5206611570247934,0.9058171745152354,0.1522633744855967,0.7265625,0.48788927335640137,0.1952662721893491,1.0600551681413404
0.24494649227110582,0.0945179584120983,0.553935860058309,0.9440000000000001,0.6115702479338843,0.9584487534626038,0.48559670781893,0.4765625,0.5467128027681661,0.27218934911242604,0.9764852423431564
0.2794292508917955,0.1379962192816635,0.6967930029154519,0.184,0.7024793388429752,0.013850415512465374,0.8189300411522632,0.9765625,0.6055363321799309,0.34911242603550297,1.0196658850125835
0.31391200951248516,0.18147448015122872,0.8396501457725947,0.384,0.7933884297520661,0.0664819944598338,0.2633744855967078,0.0234375,0.6643598615916956,0.4260355029585799,1.1109470473399496
0.3483947681331748,0.22495274102079393,0.9825072886297376,0.5840000000000001,0.8842975206611571,0.11911357340720222,0.5967078189300411,0.5234375,0.7231833910034602,0.5029585798816568,0.9461036713193871
0.38287752675386444,0.2684310018903592,0.0058309037900874635,0.7840000000000001,0.975206611570248,0.17174515235457063,0.9300411522633744,0.2734375,0.7820069204152249,0.5798816568047338,0.9782553497334788
0.4173602853745541,0.3119092627599244,0.14868804664723032,0.9840000000000001,0.0743801652892562,0.22437673130193905,0.07818930041152262,0.7734375,0.8408304498269896,0.6568047337278107,1.046838681480098
0.4518430439952438,0.3553875236294896,0.29154518950437314,0.032,0.1652892561983471,0.27700831024930744,0.4115226337448559,0.1484375,0.8996539792387543,0.7337278106508875,1.1337195884033613
0.4863258026159334,0.3988657844990548,0.434402332361516,0.232,0.25619834710743805,0.32963988919667586,0.7448559670781892,0.6484375,0.9584775086505191,0.8106508875739645,0.9658669066686603
0.5208085612366231,0.44234404536862004,0.5772594752186588,0.43200000000000005,0.3471074380165289,0.3822714681440443,0.18930041152263374,0.3984375,0.020761245674740483,0.8875739644970415,1.0848965810592772
0.5552913198573127,0.4858223062381853,0.7201166180758016,0.6320000000000001,0.4380165289256198,0.4349030470914127,0.522633744855967,0.8984375,0.07958477508650519,0.9644970414201184,0.9226486288189085
0.5897740784780023,0.5293005671077504,0.8629737609329445,0.8320000000000001,0.5289256198347108,0.4875346260387811,0.8559670781893003,0.0859375,0.1384083044982699,0.04733727810650888,0.9995248629802171
0.6242568370986921,0.5727788279773156,0.026239067055393583,0.07200000000000001,0.6198347107438016,0.5401662049861495,0.3004115226337448,0.5859375,0.19723183391003457,0.12426035502958581,1.1466128779006495
0.6587395957193817,0.6162570888468809,0.16909620991253643,0.272,0.7107438016528925,0.592797783933518,0.6337448559670782,0.3359375,0.2560553633217993,0.20118343195266275,1.057397075599848
0.6932223543400714,0.6597353497164461,0.3119533527696793,0.472,0.8016528925619835,0.6454293628808864,0.9670781893004115,0.8359375,0.314878892733564,0.2781065088757397,0.8988066923263975
0.727705112960761,0.7032136105860113,0.45481049562682213,0.6720000000000002,0.8925619834710744,0.6980609418282547,0.016460905349794237,0.2109375,0.37370242214532867,0.3550295857988166,0.9854002044481974
0.7621878715814506,0.7466918714555765,0.597667638483965,0.8720000000000001,0.9834710743801653,0.7506925207756232,0.34979423868312753,0.7109375,0.4325259515570934,0.43195266272189353,0.8385307458578909
0.7966706302021404,0.7901701323251417,0.7405247813411078,0.112,0.08264462809917356,0.8033240997229917,0.6831275720164608,0.4609375,0.4913494809688581,0.5088757396449705,0.9481880917937429
0.83115338882283,0.833648393194707,0.8833819241982507,0.31200000000000006,0.17355371900826447,0.85595567867036,0.12757201646090535,0.9609375,0.5501730103806228,0.5857988165680474,0.8843670653336724
0.8656361474435196,0.8771266540642721,0.04664723032069971,0.512,0.2644628099173554,0.9085872576177284,0.46090534979423864,0.0546875,0.6089965397923875,0.6627218934911243,0.9677588559757738
0.9001189060642093,0.9206049149338373,0.18950437317784255,0.7120000000000001,0.35537190082644626,0.9612188365650969,0.794238683127572,0.5546875,0.6678200692041523,0.7396449704142012,0.823667395136034
0.9346016646848989,0.9640831758034026,0.33236151603498537,0.912,0.4462809917355372,0.01662049861495845,0.23868312757201646,0.3046875,0.7266435986159169,0.8165680473372782,0.9240043470951672
0.9690844233055885,0.00945179584120983,0.4752186588921282,0.152,0.5371900826446281,0.06925207756232687,0.5720164609053499,0.8046875,0.7854671280276816,0.8934911242603552,0.9662749604915687
0.0047562425683709865,0.052930056710775046,0.6180758017492711,0.352,0.6280991735537189,0.12188365650969529,0.9053497942386831,0.1796875,0.8442906574394463,0.970414201183432,1.0274357630768314
0.03923900118906064,0.09640831758034027,0.7609329446064139,0.552,0.71900826446281,0.1745152354570637,0.053497942386831275,0.6796875,0.903114186851211,0.053254437869822494,1.1001202844350784
0.07372175980975029,0.13988657844990549,0.9037900874635568,0.7520000000000001,0.8099173553719008,0.22714681440443213,0.38683127572016457,0.4296875,0.9619377162629758,0.1301775147928994,1.0135816615106652
0.10820451843043995,0.1833648393194707,0.06705539358600583,0.9520000000000001,0.9008264462809918,0.27977839335180055,0.720164609053498,0.9296875,0.02422145328719723,0.20710059171597633,1.0600615014807155
0.1426872770511296,0.22684310018903592,0.2099125364431487,0.192,0.9917355371900827,0.33240997229916897,0.1646090534979424,0.1171875,0.08304498269896193,0.28402366863905326,1.2601455473764995
0.17717003567181927,0.2703213610586011,0.3527696793002915,0.392,0.0007513148009015778,0.3850415512465374,0.4979423868312757,0.6171875,0.14186851211072665,0.3609467455621302,1.2051168971392678
0.2116527942925089,0.31379962192816635,0.49562682215743437,0.5920000000000001,0.0916604057099925,0.4376731301939058,0.8312757201646089,0.3671875,0.20069204152249134,0.4378698224852071,1.1102584748734357
0.24613555291319855,0.35727788279773154,0.6384839650145772,0.7920000000000001,0.1825694966190834,0.4903047091412742,0.27572016460905346,0.8671875,0.25951557093425603,0.5147928994082841,1.0373029461254726
0.2806183115338882,0.4007561436672967,0.78134110787172,0.9920000000000001,0.2734785875281743,0.5429362880886426,0.6090534979423868,0.2421875,0.31833910034602075,0.5917159763313611,0.9935087963957492
0.3151010701545779,0.44423440453686197,0.9241982507288629,0.0016,0.3643876784372652,0.5955678670360111,0.9423868312757201,0.7421875,0.3771626297577854,0.668639053254438,0.9570226475704318
0.34958382877526756,0.4877126654064272,0.08746355685131195,0.2016,0.45529676934635616,0.6481994459833794,0.0905349794238683,0.4921875,0.43598615916955014,0.7455621301775148,1.1084436889909408
0.38406658739595717,0.5311909262759924,0.23032069970845478,0.4016,0.546205860255447,0.7008310249307478,0.4238683127572016,0.9921875,0.49480968858131485,0.8224852071005918,0.9433558438461913
0.41854934601664684,0.5746691871455576,0.3731778425655976,0.6016000000000001,0.637114951164538,0.7534626038781163,0.757201646090535,0.00390625,0.5536332179930796,0.8994082840236688,0.93839513193395
0.4530321046373365,0.6181474480151229,0.5160349854227405,0.8016000000000001,0.7280240420736289,0.8060941828254847,0.20164609053497942,0.50390625,0.6124567474048443,0.9763313609467457,0.8768509961285076
0.4875148632580261,0.6616257088846881,0.6588921282798833,0.0416,0.8189331329827199,0.8587257617728531,0.5349794238683127,0.25390625,0.6712802768166091,0.059171597633136105,0.990863491098903
0.5219976218787159,0.7051039697542533,0.8017492711370261,0.2416,0.9098422238918108,0.9113573407202215,0.8683127572016459,0.75390625,0.7301038062283737,0.13609467455621305,0.8423890119209791
0.5564803804994055,0.7485822306238185,0.944606413994169,0.4416,0.009015777610818933,0.9639889196675899,0.3127572016460905,0.12890625,0.7889273356401384,0.21301775147928997,0.9828973354564384
0.5909631391200951,0.7920604914933836,0.10787172011661807,0.6416000000000002,0.09992486851990985,0.019390581717451522,0.6460905349794238,0.62890625,0.8477508650519031,0.2899408284023669,1.0310782451404685
0.6254458977407849,0.8355387523629489,0.2507288629737609,0.8416000000000001,0.19083395942900075,0.07202216066481994,0.9794238683127571,0.37890625,0.9065743944636678,0.36686390532544383,0.9485496854212874
0.6599286563614745,0.8790170132325141,0.39358600583090375,0.0816,0.2817430503380916,0.12465373961218836,0.028806584362139915,0.87890625,0.9653979238754326,0.44378698224852076,1.0216175039653832
0.6944114149821642,0.9224952741020793,0.5364431486880465,0.2816,0.37265214124718254,0.1772853185595568,0.3621399176954732,0.06640625,0.02768166089965398,0.5207100591715976,1.1105051850453964
0.7288941736028538,0.9659735349716446,0.6793002915451894,0.48160000000000003,0.4635612321562735,0.2299168975069252,0.6954732510288065,0.56640625,0.08650519031141868,0.5976331360946746,0.9460394105736125
0.7633769322235434,0.011342155009451797,0.8221574344023322,0.6816000000000001,0.5544703230653644,0.2825484764542936,0.13991769547325103,0.31640625,0.1453287197231834,0.6745562130177515,1.0613868672337823
0.7978596908442331,0.05482041587901701,0.9650145772594751,0.8816,0.6453794139744553,0.335180055401662,0.4732510288065843,0.81640625,0.2041522491349481,0.7514792899408284,0.9024084521103507
0.8323424494649228,0.09829867674858223,0.1282798833819242,0.1216,0.7362885048835462,0.38781163434903043,0.8065843621399176,0.19140625,0.2629757785467128,0.8284023668639053,1.0601657591676839
0.8668252080856124,0.14177693761814744,0.271137026239067,0.3216,0.8271975957926372,0.44044321329639885,0.2510288065843621,0.69140625,0.3217993079584775,0.9053254437869823,0.9917779699880755
0.9013079667063021,0.18525519848771266,0.4139941690962099,0.5216000000000001,0.9181066867017281,0.49307479224376727,0.5843621399176955,0.44140625,0.38062283737024216,0.9822485207100592,0.9134821912388025
0.9357907253269917,0.22873345935727787,0.5568513119533527,0.7216000000000001,0.01728024042073629,0.5457063711911357,0.9176954732510287,0.94140625,0.4394463667820069,0.06508875739644972,0.9559088734444632
0.9702734839476813,0.2722117202268431,0.6997084548104956,0.9216000000000001,0.1081893313298272,0.5983379501385042,0.06584362139917695,0.03515625,0.4982698961937716,0.14201183431952663,1.0681479971788144
0.005945303210463733,0.31568998109640833,0.8425655976676384,0.1616,0.1990984222389181,0.6509695290858726,0.39917695473251025,0.53515625,0.5570934256055363,0.21893491124260356,1.120002531012078
0.04042806183115339,0.3591682419659735,0.9854227405247813,0.3616,0.290007513148009,0.7036011080332409,0.7325102880658436,0.28515625,0.615916955017301,0.2958579881656805,1.0312168426218007
0.07491082045184304,0.4026465028355387,0.008746355685131196,0.5616000000000001,0.38091660405709993,0.7562326869806094,0.17695473251028807,0.78515625,0.6747404844290658,0.3727810650887574,1.0840437508870089
0.10939357907253269,0.44612476370510395,0.15160349854227403,0.7616000000000002,0.47182569496619087,0.8088642659279779,0.5102880658436214,0.16015625,0.7335640138408304,0.44970414201183434,1.0391503319560234
0.14387633769322236,0.4896030245746692,0.2944606413994169,0.9616000000000001,0.5627347858752817,0.8614958448753463,0.8436213991769546,0.66015625,0.7923875432525951,0.5266272189349113,0.8835197338751872
0.17835909631391203,0.5330812854442344,0.43731778425655976,0.009600000000000001,0.6536438767843727,0.9141274238227146,0.28806584362139914,0.41015625,0.8512110726643598,0.6035502958579883,1.0087252133223215
